"Age"	"Level"	"Iteration"	"AgeIndex"	"LevelIndex"	"Intercept"	"tau_Intercept"	"ar_Intercept"
1	"Q3"	1	1	1	0.0439641345696418	59.5218897315363	NA
1	"Q3"	2	1	1	-0.0125745276871493	155.718649397274	NA
1	"Q3"	3	1	1	0.055038435831568	708.238347798285	NA
1	"Q3"	4	1	1	-0.235766518384253	0.869942260844261	NA
1	"Q3"	5	1	1	0.236686950538982	2.40805460390713	NA
1	"Q3"	6	1	1	0.0393664189858509	1358.12561558356	NA
1	"Q3"	7	1	1	0.0169811896123486	2137.9200390696	NA
1	"Q3"	8	1	1	0.049912396383725	67.2958022199626	NA
1	"Q3"	9	1	1	0.0412057557905201	145.675485872426	NA
1	"Q3"	10	1	1	0.121325746315662	34.5676020597352	NA
1	"Q3"	11	1	1	-0.00863458402798346	9.05634402556797	NA
1	"Q3"	12	1	1	-0.0662463416698985	50.563147554929	NA
1	"Q3"	13	1	1	0.0295072518101217	1015.03791775819	NA
1	"Q3"	14	1	1	0.0494812901724728	210.260926788847	NA
1	"Q3"	15	1	1	0.0587559829971825	602.022658857993	NA
1	"Q3"	16	1	1	0.0682031344819381	229.569011553976	NA
1	"Q3"	17	1	1	0.0233362737489657	3196.12498489972	NA
1	"Q3"	18	1	1	-0.0197164524777146	450.760437157627	NA
1	"Q3"	19	1	1	0.0615143415684056	70.6022696933587	NA
1	"Q3"	20	1	1	0.0203331547706736	604.571414217094	NA
1	"Q3"	21	1	1	0.0484887541658624	157.839787213833	NA
1	"Q3"	22	1	1	-0.0202408280806889	305.892134426303	NA
1	"Q3"	23	1	1	-0.0162628272004274	1003.02703504784	NA
1	"Q3"	24	1	1	0.022954454523459	627.054307965357	NA
1	"Q3"	25	1	1	-0.0010152485484108	917.889040646009	NA
1	"Q3"	26	1	1	0.0185061897632871	1770.94486036361	NA
1	"Q3"	27	1	1	0.0316057404271547	1392.64149732062	NA
1	"Q3"	28	1	1	0.00815837669820956	1043.74839267874	NA
1	"Q3"	29	1	1	0.0200317919804431	694.918439012678	NA
1	"Q3"	30	1	1	-0.0060155846163986	1185.74180936523	NA
1	"Q3"	31	1	1	0.0370096750575983	75.1533095366854	NA
1	"Q3"	32	1	1	-0.0184311637197124	31.5644840718864	NA
1	"Q3"	33	1	1	0.0201711303729683	3429.0444557919	NA
1	"Q3"	34	1	1	0.0280055731835005	3400.00994398209	NA
1	"Q3"	35	1	1	0.00884370497128328	45.7826340252331	NA
1	"Q3"	36	1	1	-0.0489466743820038	139.694357533988	NA
1	"Q3"	37	1	1	0.0345104819211418	226.133510855105	NA
1	"Q3"	38	1	1	-0.0283664939052794	36.4016411219379	NA
1	"Q3"	39	1	1	0.0353430418236615	948.013330935489	NA
1	"Q3"	40	1	1	-0.0231746001179431	404.50252105514	NA
1	"Q3"	41	1	1	0.0239994237664113	8873.82398716088	NA
1	"Q3"	42	1	1	0.0296316655530275	1781.40833619035	NA
1	"Q3"	43	1	1	-0.0296323077731651	20.0135226286096	NA
1	"Q3"	44	1	1	0.024357944041687	351.752917914402	NA
1	"Q3"	45	1	1	0.0301384589297314	1144.67328179887	NA
1	"Q3"	46	1	1	0.0158345489842574	1017.87444995366	NA
1	"Q3"	47	1	1	0.0197960861527859	828.576829936392	NA
1	"Q3"	48	1	1	0.00296379535756883	541.52353037396	NA
1	"Q3"	49	1	1	0.0397517065624492	96.5506589323815	NA
1	"Q3"	50	1	1	0.0135271596111534	3989.18748187208	NA
1	"Q3"	51	1	1	0.0182726583539708	199.295221335105	NA
1	"Q3"	52	1	1	0.0302117884685359	21.0004153252346	NA
1	"Q3"	53	1	1	0.0150217074513802	798.274272055694	NA
1	"Q3"	54	1	1	0.111268917301646	29.9485669554561	NA
1	"Q3"	55	1	1	0.0367529312835903	2981.93864167955	NA
1	"Q3"	56	1	1	0.0638849414157589	17.7572952790636	NA
1	"Q3"	57	1	1	-0.151134026184148	8.06631433013878	NA
1	"Q3"	58	1	1	0.0316302361176704	1787.919931612	NA
1	"Q3"	59	1	1	0.0473225825413499	137.2318225164	NA
1	"Q3"	60	1	1	0.0984028947567068	44.7656782608172	NA
1	"Q3"	61	1	1	-0.0600090547176795	42.3986158215398	NA
1	"Q3"	62	1	1	0.252697225313803	3.49083849916023	NA
1	"Q3"	63	1	1	0.0123941357834755	590.337692888997	NA
1	"Q3"	64	1	1	0.0680099416783015	176.408072093128	NA
1	"Q3"	65	1	1	0.0304739427324263	1719.92149974552	NA
1	"Q3"	66	1	1	0.00607920508314615	2421.60241318223	NA
1	"Q3"	67	1	1	0.038555144741887	122.987929038677	NA
1	"Q3"	68	1	1	0.00515647225286101	29.8318463239277	NA
1	"Q3"	69	1	1	0.0937739863732874	118.740507592848	NA
1	"Q3"	70	1	1	0.0125634365878042	195.436477554062	NA
1	"Q3"	71	1	1	0.0159518049353978	912.462683697303	NA
1	"Q3"	72	1	1	0.0319181595183189	196.979322229378	NA
1	"Q3"	73	1	1	0.0273778867784326	109.844434535811	NA
1	"Q3"	74	1	1	0.0841189049915271	178.817635253081	NA
1	"Q3"	75	1	1	0.0357244720224655	724.97343494744	NA
1	"Q3"	76	1	1	0.0123242353800266	1128.77797826395	NA
1	"Q3"	77	1	1	0.0159809852747565	421.424526403164	NA
1	"Q3"	78	1	1	0.00697484303303203	241.351883347886	NA
1	"Q3"	79	1	1	0.0222639192032518	1050.42785517837	NA
1	"Q3"	80	1	1	0.022037359273937	290.866443548246	NA
1	"Q3"	81	1	1	-0.0112178834505122	323.15881792844	NA
1	"Q3"	82	1	1	0.00931177299958377	860.710403459655	NA
1	"Q3"	83	1	1	0.0689268027830651	4.89997708391308	NA
1	"Q3"	84	1	1	0.0030709751261279	438.68651166658	NA
1	"Q3"	85	1	1	-0.0252337746159696	69.2209178206147	NA
1	"Q3"	86	1	1	0.0464145283435252	100.618325212215	NA
1	"Q3"	87	1	1	0.0002912136662922	57.2757202020577	NA
1	"Q3"	88	1	1	0.0931998108551213	201.144949693872	NA
1	"Q3"	89	1	1	0.0394905908260155	270.989743050435	NA
1	"Q3"	90	1	1	-0.0198052833999311	83.7907988235311	NA
1	"Q3"	91	1	1	0.0584585450463597	165.919728389622	NA
1	"Q3"	92	1	1	-0.0246518321352925	2.37408159389124	NA
1	"Q3"	93	1	1	0.00300910996965995	1736.99095851101	NA
1	"Q3"	94	1	1	0.033607339274251	544.080062797099	NA
1	"Q3"	95	1	1	0.0366418203830698	208.326273343544	NA
1	"Q3"	96	1	1	0.0353011273380296	602.274185174445	NA
1	"Q3"	97	1	1	0.010429408648491	1025.3524849406	NA
1	"Q3"	98	1	1	-0.0415756656456869	23.8235336545196	NA
1	"Q3"	99	1	1	0.057729280173137	429.242809253285	NA
1	"Q3"	100	1	1	0.0444717208964385	64.3971933513411	NA
1	"Q3"	101	1	1	0.0401872078098206	625.7263477577	NA
1	"Q3"	102	1	1	0.0740918667481305	261.675865910042	NA
1	"Q3"	103	1	1	-0.0359228044116926	72.3593608333932	NA
1	"Q3"	104	1	1	0.0306184356123415	174.030507406402	NA
1	"Q3"	105	1	1	0.0679268853840451	1185.63996482993	NA
1	"Q3"	106	1	1	0.0257812018632203	2277.24108682729	NA
1	"Q3"	107	1	1	0.131635110443951	36.8576604594535	NA
1	"Q3"	108	1	1	0.114008645689853	6.51034033682113	NA
1	"Q3"	109	1	1	-0.0353733111960334	83.5076297524822	NA
1	"Q3"	110	1	1	-0.0175904080755912	120.334694491202	NA
1	"Q3"	111	1	1	0.0352683069206652	933.746461529328	NA
1	"Q3"	112	1	1	0.0569273166716647	753.825506993852	NA
1	"Q3"	113	1	1	0.0311913735877132	3968.91592008337	NA
1	"Q3"	114	1	1	0.00917394049660579	440.178469424561	NA
1	"Q3"	115	1	1	-0.0530692663329895	43.2165523332593	NA
1	"Q3"	116	1	1	0.00499159296949409	389.604485751991	NA
1	"Q3"	117	1	1	0.0309476486875275	411.599734285095	NA
1	"Q3"	118	1	1	0.0195500903536392	1070.64988427086	NA
1	"Q3"	119	1	1	0.0368729342980122	1647.13210118599	NA
1	"Q3"	120	1	1	-0.0310550388300631	280.075521138675	NA
1	"Q3"	121	1	1	-0.055318368985024	83.7036454824622	NA
1	"Q3"	122	1	1	0.0770702539958859	267.984866447604	NA
1	"Q3"	123	1	1	0.0187651151161717	1357.80777371227	NA
1	"Q3"	124	1	1	0.0179321219553196	1351.41190766941	NA
1	"Q3"	125	1	1	-0.0698485006261701	10.8020373855662	NA
1	"Q3"	126	1	1	0.0876253783175138	5.52810074615997	NA
1	"Q3"	127	1	1	-0.0064322328382022	247.93635957162	NA
1	"Q3"	128	1	1	0.0200761892485835	77.8977562510639	NA
1	"Q3"	129	1	1	0.0224153298997378	50.9367476022864	NA
1	"Q3"	130	1	1	-0.0983787428675262	24.2923117073911	NA
1	"Q3"	131	1	1	0.0367181404498032	506.249388787986	NA
1	"Q3"	132	1	1	0.0206302477003041	3.54772413753432	NA
1	"Q3"	133	1	1	-0.0074430363263155	312.590768065677	NA
1	"Q3"	134	1	1	0.0302877823324022	559.648589007352	NA
1	"Q3"	135	1	1	0.290796328823166	5.79857922494192	NA
1	"Q3"	136	1	1	0.310186255358359	2.6688539373652	NA
1	"Q3"	137	1	1	0.0105602824759606	751.747892180452	NA
1	"Q3"	138	1	1	-0.00783524473416255	37.9417259428659	NA
1	"Q3"	139	1	1	0.103826686907176	58.8527634507953	NA
1	"Q3"	140	1	1	0.0295413014738822	1716.88538676395	NA
1	"Q3"	141	1	1	-0.00278539696670191	1116.75807972099	NA
1	"Q3"	142	1	1	0.000356039791756951	681.411525638377	NA
1	"Q3"	143	1	1	0.0202402302739884	307.995410527497	NA
1	"Q3"	144	1	1	0.0255283842663103	718.100531153522	NA
1	"Q3"	145	1	1	0.00590992061216407	1089.43132801902	NA
1	"Q3"	146	1	1	0.0296150259523514	74.0373707687757	NA
1	"Q3"	147	1	1	-0.061241956070651	41.4445842932829	NA
1	"Q3"	148	1	1	0.0625396686541662	220.210415545297	NA
1	"Q3"	149	1	1	-0.0354428991240652	8.95938304709271	NA
1	"Q3"	150	1	1	0.0215095388108317	2002.60336298086	NA
1	"Q3"	151	1	1	0.0365411279647133	299.087958521276	NA
1	"Q3"	152	1	1	-0.236974914261502	7.96070405386241	NA
1	"Q3"	153	1	1	0.0682843342046171	69.2468321017039	NA
1	"Q3"	154	1	1	0.0437936866379181	26.9510151934741	NA
1	"Q3"	155	1	1	0.00556211466743158	870.977980656362	NA
1	"Q3"	156	1	1	0.0246119172212427	205.100178010093	NA
1	"Q3"	157	1	1	0.0414284041504657	1468.81350868321	NA
1	"Q3"	158	1	1	0.120897006109342	35.8630755050662	NA
1	"Q3"	159	1	1	-0.0154790254618771	426.676699733867	NA
1	"Q3"	160	1	1	0.00613444538877417	1335.56684365929	NA
1	"Q3"	161	1	1	0.016281712033117	2300.16790665871	NA
1	"Q3"	162	1	1	0.0431955274217292	522.323964939238	NA
1	"Q3"	163	1	1	-0.0494494933555523	135.546260342494	NA
1	"Q3"	164	1	1	0.0140062172644379	59.8090573474365	NA
1	"Q3"	165	1	1	0.0309850587233248	73.043797690954	NA
1	"Q3"	166	1	1	0.0301187834520469	1154.61243536133	NA
1	"Q3"	167	1	1	0.0297330919065212	884.536260640613	NA
1	"Q3"	168	1	1	0.0363433008828185	715.560462656516	NA
1	"Q3"	169	1	1	0.0206648830134557	698.29570633025	NA
1	"Q3"	170	1	1	0.0065920002964296	1033.44727980831	NA
1	"Q3"	171	1	1	-0.0235217587907895	523.149984934031	NA
1	"Q3"	172	1	1	0.0256154327087355	1372.57509244911	NA
1	"Q3"	173	1	1	0.0228023815370131	246.342942131577	NA
1	"Q3"	174	1	1	0.023076481459258	584.135473098654	NA
1	"Q3"	175	1	1	-0.182437362195155	4.86141606060939	NA
1	"Q3"	176	1	1	0.0367656342528937	1439.97409450802	NA
1	"Q3"	177	1	1	0.0765533335461075	37.1788950709135	NA
