"Age"	"Level"	"Iteration"	"AgeIndex"	"LevelIndex"	"Intercept"	"tau_Intercept"	"ar_Intercept"
1	"LevelIndex_1"	1	1	1	0.326547947707848	NA	NA
1	"LevelIndex_1"	2	1	1	0.674833189598462	NA	NA
1	"LevelIndex_1"	3	1	1	1.23497216241502	NA	NA
1	"LevelIndex_1"	4	1	1	1.32779106817071	NA	NA
1	"LevelIndex_1"	5	1	1	1.11765634587837	NA	NA
1	"LevelIndex_1"	6	1	1	1.16167467937689	NA	NA
1	"LevelIndex_1"	7	1	1	1.19305959076408	NA	NA
1	"LevelIndex_1"	8	1	1	0.476852415379809	NA	NA
1	"LevelIndex_1"	9	1	1	0.918915336006168	NA	NA
1	"LevelIndex_1"	10	1	1	1.06497720797461	NA	NA
1	"LevelIndex_1"	11	1	1	0.973245082770769	NA	NA
1	"LevelIndex_1"	12	1	1	0.980999948026856	NA	NA
1	"LevelIndex_1"	13	1	1	0.757162160452817	NA	NA
1	"LevelIndex_1"	14	1	1	0.466051891284049	NA	NA
1	"LevelIndex_1"	15	1	1	1.29309684008375	NA	NA
1	"LevelIndex_1"	16	1	1	1.24641232988575	NA	NA
1	"LevelIndex_1"	17	1	1	0.654179201364873	NA	NA
1	"LevelIndex_1"	18	1	1	0.88630660262937	NA	NA
1	"LevelIndex_1"	19	1	1	0.788693986530136	NA	NA
1	"LevelIndex_1"	20	1	1	0.843646376991775	NA	NA
1	"LevelIndex_1"	21	1	1	1.14832281048204	NA	NA
1	"LevelIndex_1"	22	1	1	0.689518929702546	NA	NA
1	"LevelIndex_1"	23	1	1	1.2695366302867	NA	NA
1	"LevelIndex_1"	24	1	1	1.64920971128536	NA	NA
1	"LevelIndex_1"	25	1	1	0.826305214287618	NA	NA
1	"LevelIndex_1"	26	1	1	1.09216349519017	NA	NA
1	"LevelIndex_1"	27	1	1	1.32041970100454	NA	NA
1	"LevelIndex_1"	28	1	1	0.956675773988738	NA	NA
1	"LevelIndex_1"	29	1	1	1.12828574374735	NA	NA
1	"LevelIndex_1"	30	1	1	0.93587903760052	NA	NA
1	"LevelIndex_1"	31	1	1	1.40221533160553	NA	NA
1	"LevelIndex_1"	32	1	1	1.35231412602284	NA	NA
1	"LevelIndex_1"	33	1	1	1.1253235607642	NA	NA
1	"LevelIndex_1"	34	1	1	0.687447507051119	NA	NA
1	"LevelIndex_1"	35	1	1	1.12693103701622	NA	NA
1	"LevelIndex_1"	36	1	1	1.34361279932231	NA	NA
1	"LevelIndex_1"	37	1	1	1.00578119937348	NA	NA
1	"LevelIndex_1"	38	1	1	0.923360363805489	NA	NA
1	"LevelIndex_1"	39	1	1	1.04594589645348	NA	NA
1	"LevelIndex_1"	40	1	1	1.09959573142427	NA	NA
1	"LevelIndex_1"	41	1	1	1.13121724324384	NA	NA
1	"LevelIndex_1"	42	1	1	1.0040493556284	NA	NA
1	"LevelIndex_1"	43	1	1	0.963184476779221	NA	NA
1	"LevelIndex_1"	44	1	1	0.98320988074637	NA	NA
1	"LevelIndex_1"	45	1	1	0.964761024849955	NA	NA
1	"LevelIndex_1"	46	1	1	1.2037900369757	NA	NA
1	"LevelIndex_1"	47	1	1	0.751378654349953	NA	NA
1	"LevelIndex_1"	48	1	1	0.735617584379569	NA	NA
1	"LevelIndex_1"	49	1	1	0.256335296792126	NA	NA
1	"LevelIndex_1"	50	1	1	0.860959642239694	NA	NA
1	"LevelIndex_1"	51	1	1	0.862968637300672	NA	NA
1	"LevelIndex_1"	52	1	1	1.21637213908991	NA	NA
1	"LevelIndex_1"	53	1	1	0.836316109167852	NA	NA
1	"LevelIndex_1"	54	1	1	1.03275855506765	NA	NA
1	"LevelIndex_1"	55	1	1	0.985561510707868	NA	NA
1	"LevelIndex_1"	56	1	1	0.976516527970636	NA	NA
1	"LevelIndex_1"	57	1	1	0.178160270991216	NA	NA
1	"LevelIndex_1"	58	1	1	1.00650070866541	NA	NA
1	"LevelIndex_1"	59	1	1	1.61196991608028	NA	NA
1	"LevelIndex_1"	60	1	1	0.952475086184526	NA	NA
1	"LevelIndex_1"	61	1	1	1.61112600761077	NA	NA
1	"LevelIndex_1"	62	1	1	0.482742478219775	NA	NA
1	"LevelIndex_1"	63	1	1	0.614627642414552	NA	NA
1	"LevelIndex_1"	64	1	1	1.21919521543658	NA	NA
1	"LevelIndex_1"	65	1	1	0.393706289608458	NA	NA
1	"LevelIndex_1"	66	1	1	0.588198508643655	NA	NA
1	"LevelIndex_1"	67	1	1	1.2470162904878	NA	NA
1	"LevelIndex_1"	68	1	1	0.675579717478344	NA	NA
1	"LevelIndex_1"	69	1	1	1.00054693713443	NA	NA
1	"LevelIndex_1"	70	1	1	0.931280563322743	NA	NA
1	"LevelIndex_1"	71	1	1	1.34113738622436	NA	NA
1	"LevelIndex_1"	72	1	1	1.09653959913552	NA	NA
1	"LevelIndex_1"	73	1	1	0.867652243070245	NA	NA
1	"LevelIndex_1"	74	1	1	1.06813654155959	NA	NA
1	"LevelIndex_1"	75	1	1	0.981854564484216	NA	NA
1	"LevelIndex_1"	76	1	1	0.84419994604265	NA	NA
1	"LevelIndex_1"	77	1	1	1.08177293528022	NA	NA
1	"LevelIndex_1"	78	1	1	1.11118456774958	NA	NA
1	"LevelIndex_1"	79	1	1	1.2965949189276	NA	NA
1	"LevelIndex_1"	80	1	1	0.974022908907942	NA	NA
1	"LevelIndex_1"	81	1	1	0.683687353642928	NA	NA
1	"LevelIndex_1"	82	1	1	1.67678195371871	NA	NA
1	"LevelIndex_1"	83	1	1	1.19158993907677	NA	NA
1	"LevelIndex_1"	84	1	1	1.13039322600019	NA	NA
1	"LevelIndex_1"	85	1	1	1.0249749475392	NA	NA
1	"LevelIndex_1"	86	1	1	1.21356863403133	NA	NA
1	"LevelIndex_1"	87	1	1	1.12829396674938	NA	NA
1	"LevelIndex_1"	88	1	1	0.811505211820271	NA	NA
