"Age"	"Level"	"Iteration"	"AgeIndex"	"LevelIndex"	"Slope"	"tau_Slope"	"ar_Slope"	"Intercept"	"tau_Intercept"	"ar_Intercept"
1	"LevelIndex_1"	1	1	1	0.116687476458791	NA	NA	3.08389764312089	NA	NA
1	"LevelIndex_1"	2	1	1	0.119440405870392	NA	NA	3.09899003188548	NA	NA
1	"LevelIndex_1"	3	1	1	0.116283420612471	NA	NA	3.11838715472458	NA	NA
1	"LevelIndex_1"	4	1	1	0.118977396608156	NA	NA	3.09844741701692	NA	NA
1	"LevelIndex_1"	5	1	1	0.123516692895265	NA	NA	3.08569451208907	NA	NA
1	"LevelIndex_1"	6	1	1	0.120093674446843	NA	NA	3.08124088110229	NA	NA
1	"LevelIndex_1"	7	1	1	0.114124848815145	NA	NA	3.10857017327646	NA	NA
1	"LevelIndex_1"	8	1	1	0.120766824317138	NA	NA	3.09121751068231	NA	NA
1	"LevelIndex_1"	9	1	1	0.115103141807431	NA	NA	3.0891180869088	NA	NA
1	"LevelIndex_1"	10	1	1	0.117097482808254	NA	NA	3.14503053323131	NA	NA
1	"LevelIndex_1"	11	1	1	0.116868407744026	NA	NA	3.07765209732976	NA	NA
1	"LevelIndex_1"	12	1	1	0.119199371678576	NA	NA	3.10104502296179	NA	NA
1	"LevelIndex_1"	13	1	1	0.118862541491943	NA	NA	3.10692451623744	NA	NA
1	"LevelIndex_1"	14	1	1	0.116007740679008	NA	NA	3.15988553235924	NA	NA
1	"LevelIndex_1"	15	1	1	0.118375462507172	NA	NA	3.1026123916239	NA	NA
1	"LevelIndex_1"	16	1	1	0.120087340984661	NA	NA	3.1039211125774	NA	NA
1	"LevelIndex_1"	17	1	1	0.118420858671013	NA	NA	3.1010786315968	NA	NA
1	"LevelIndex_1"	18	1	1	0.11745742960727	NA	NA	3.11216010280299	NA	NA
1	"LevelIndex_1"	19	1	1	0.119539732630599	NA	NA	3.0902031893261	NA	NA
1	"LevelIndex_1"	20	1	1	0.119507781281655	NA	NA	3.1428204903084	NA	NA
1	"LevelIndex_1"	21	1	1	0.118809997563567	NA	NA	3.12360860703877	NA	NA
1	"LevelIndex_1"	22	1	1	0.117583395935443	NA	NA	3.07916560357021	NA	NA
1	"LevelIndex_1"	23	1	1	0.117287582183702	NA	NA	3.10335676979077	NA	NA
1	"LevelIndex_1"	24	1	1	0.117703158435454	NA	NA	3.10113149398069	NA	NA
1	"LevelIndex_1"	25	1	1	0.115813447470393	NA	NA	3.09173239694248	NA	NA
1	"LevelIndex_1"	26	1	1	0.116880455370021	NA	NA	3.1038895041652	NA	NA
1	"LevelIndex_1"	27	1	1	0.118678333721312	NA	NA	3.10155993686973	NA	NA
1	"LevelIndex_1"	28	1	1	0.118435102048331	NA	NA	3.12119564977587	NA	NA
1	"LevelIndex_1"	29	1	1	0.123953442476664	NA	NA	3.09998573067967	NA	NA
1	"LevelIndex_1"	30	1	1	0.120370114290539	NA	NA	3.07930364665207	NA	NA
1	"LevelIndex_1"	31	1	1	0.114534828200614	NA	NA	3.11385551170959	NA	NA
1	"LevelIndex_1"	32	1	1	0.118593178045332	NA	NA	3.09552059668038	NA	NA
1	"LevelIndex_1"	33	1	1	0.118274875790631	NA	NA	3.13714585401024	NA	NA
1	"LevelIndex_1"	34	1	1	0.121510644504731	NA	NA	3.10213766827101	NA	NA
1	"LevelIndex_1"	35	1	1	0.117605098808898	NA	NA	3.09459005850426	NA	NA
1	"LevelIndex_1"	36	1	1	0.117589475342039	NA	NA	3.11552290400949	NA	NA
1	"LevelIndex_1"	37	1	1	0.12121447112185	NA	NA	3.10021410116095	NA	NA
1	"LevelIndex_1"	38	1	1	0.120171919919138	NA	NA	3.10209131864895	NA	NA
1	"LevelIndex_1"	39	1	1	0.116746011345297	NA	NA	3.06109918839305	NA	NA
1	"LevelIndex_1"	40	1	1	0.117450389789208	NA	NA	3.52997418846047	NA	NA
1	"LevelIndex_1"	41	1	1	0.116364942904862	NA	NA	3.07073423286689	NA	NA
1	"LevelIndex_1"	42	1	1	0.118472258264777	NA	NA	3.10404018346583	NA	NA
1	"LevelIndex_1"	43	1	1	0.121555506870311	NA	NA	3.09752510054506	NA	NA
1	"LevelIndex_1"	44	1	1	0.11618044646707	NA	NA	3.11262611708567	NA	NA
1	"LevelIndex_1"	45	1	1	0.119737538422469	NA	NA	3.09281803842399	NA	NA
1	"LevelIndex_1"	46	1	1	0.119273579894323	NA	NA	3.1128438002922	NA	NA
1	"LevelIndex_1"	47	1	1	0.117189883142986	NA	NA	3.12997962390786	NA	NA
1	"LevelIndex_1"	48	1	1	0.120538429983471	NA	NA	3.09077077477147	NA	NA
1	"LevelIndex_1"	49	1	1	0.119310285321509	NA	NA	3.10513214808604	NA	NA
1	"LevelIndex_1"	50	1	1	0.116180494411981	NA	NA	3.13369946602484	NA	NA
1	"LevelIndex_1"	51	1	1	0.116681404396688	NA	NA	3.0844093042801	NA	NA
1	"LevelIndex_1"	52	1	1	0.117620844672858	NA	NA	3.10242811586459	NA	NA
1	"LevelIndex_1"	53	1	1	0.119817337121347	NA	NA	3.07738750986173	NA	NA
1	"LevelIndex_1"	54	1	1	0.120351710521799	NA	NA	3.10347443663979	NA	NA
1	"LevelIndex_1"	55	1	1	0.115230387347599	NA	NA	3.08730702277482	NA	NA
1	"LevelIndex_1"	56	1	1	0.116038784850021	NA	NA	3.14036634370314	NA	NA
1	"LevelIndex_1"	57	1	1	0.115406731829139	NA	NA	3.14082405884391	NA	NA
1	"LevelIndex_1"	58	1	1	0.114723430058486	NA	NA	3.12521674826222	NA	NA
1	"LevelIndex_1"	59	1	1	0.117202524436463	NA	NA	3.11733941800201	NA	NA
1	"LevelIndex_1"	60	1	1	0.119523798935402	NA	NA	3.13676159025615	NA	NA
1	"LevelIndex_1"	61	1	1	0.119539648392481	NA	NA	3.07990351346732	NA	NA
1	"LevelIndex_1"	62	1	1	0.116241229995565	NA	NA	3.11008206656391	NA	NA
1	"LevelIndex_1"	63	1	1	0.119246805637778	NA	NA	3.05516539463809	NA	NA
1	"LevelIndex_1"	64	1	1	0.116432505616974	NA	NA	3.09366427007458	NA	NA
1	"LevelIndex_1"	65	1	1	0.117269104501921	NA	NA	3.10101451662653	NA	NA
1	"LevelIndex_1"	66	1	1	0.117076887817867	NA	NA	3.09582502476598	NA	NA
1	"LevelIndex_1"	67	1	1	0.115466762632397	NA	NA	3.10853593758382	NA	NA
1	"LevelIndex_1"	68	1	1	0.123126314127798	NA	NA	3.08761596479293	NA	NA
1	"LevelIndex_1"	69	1	1	0.119738351537385	NA	NA	3.07689539030084	NA	NA
1	"LevelIndex_1"	70	1	1	0.119677135718621	NA	NA	3.10111414145662	NA	NA
1	"LevelIndex_1"	71	1	1	0.118153939745094	NA	NA	3.10656887620276	NA	NA
1	"LevelIndex_1"	72	1	1	0.117413420689089	NA	NA	3.10137297310288	NA	NA
1	"LevelIndex_1"	73	1	1	0.117772825149041	NA	NA	3.09517200049046	NA	NA
1	"LevelIndex_1"	74	1	1	0.121882292365101	NA	NA	3.14791061827837	NA	NA
1	"LevelIndex_1"	75	1	1	0.11851525344449	NA	NA	3.08923159567925	NA	NA
1	"LevelIndex_1"	76	1	1	0.116750781961676	NA	NA	3.1216623480773	NA	NA
1	"LevelIndex_1"	77	1	1	0.114970415746574	NA	NA	3.10991415019908	NA	NA
1	"LevelIndex_1"	78	1	1	0.11826471105845	NA	NA	3.10477729364872	NA	NA
1	"LevelIndex_1"	79	1	1	0.119081836265846	NA	NA	3.12238177589475	NA	NA
1	"LevelIndex_1"	80	1	1	0.122030743553155	NA	NA	3.08870757656253	NA	NA
1	"LevelIndex_1"	81	1	1	0.121835086098387	NA	NA	3.08719360030633	NA	NA
1	"LevelIndex_1"	82	1	1	0.115870599411683	NA	NA	3.11903228889691	NA	NA
1	"LevelIndex_1"	83	1	1	0.121727699006848	NA	NA	3.10562585176531	NA	NA
1	"LevelIndex_1"	84	1	1	0.120236979889579	NA	NA	3.05821804968104	NA	NA
1	"LevelIndex_1"	85	1	1	0.115372426479098	NA	NA	3.12697566299133	NA	NA
1	"LevelIndex_1"	86	1	1	0.118067809318226	NA	NA	3.09370834470911	NA	NA
1	"LevelIndex_1"	87	1	1	0.114410778336409	NA	NA	3.08601261800956	NA	NA
1	"LevelIndex_1"	88	1	1	0.118497832432498	NA	NA	3.10806617814662	NA	NA
1	"LevelIndex_1"	89	1	1	0.121875776785211	NA	NA	3.08007281208792	NA	NA
1	"LevelIndex_1"	90	1	1	0.119873684446164	NA	NA	3.11456722425061	NA	NA
1	"LevelIndex_1"	91	1	1	0.115823914705053	NA	NA	3.10123688747963	NA	NA
1	"LevelIndex_1"	92	1	1	0.115193297747371	NA	NA	3.13520733022572	NA	NA
1	"LevelIndex_1"	93	1	1	0.119927453055105	NA	NA	3.08986793199392	NA	NA
1	"LevelIndex_1"	94	1	1	0.119654651902848	NA	NA	3.09725104468364	NA	NA
1	"LevelIndex_1"	95	1	1	0.117884415970439	NA	NA	3.09923577310694	NA	NA
1	"LevelIndex_1"	96	1	1	0.116629569312952	NA	NA	3.11370708105576	NA	NA
1	"LevelIndex_1"	97	1	1	0.115669334846296	NA	NA	3.12690633269856	NA	NA
1	"LevelIndex_1"	98	1	1	0.116560346989743	NA	NA	3.11385893924787	NA	NA
1	"LevelIndex_1"	99	1	1	0.118136925667029	NA	NA	3.08253604696699	NA	NA
1	"LevelIndex_1"	100	1	1	0.116246916674046	NA	NA	3.08291813839837	NA	NA
1	"LevelIndex_1"	101	1	1	0.115327056920936	NA	NA	3.11302631614631	NA	NA
1	"LevelIndex_1"	102	1	1	0.121293537254291	NA	NA	3.08745149712049	NA	NA
1	"LevelIndex_1"	103	1	1	0.117815878168198	NA	NA	3.10473388624625	NA	NA
1	"LevelIndex_1"	104	1	1	0.121352421846708	NA	NA	3.09436423132369	NA	NA
1	"LevelIndex_1"	105	1	1	0.118803103103896	NA	NA	3.08712759711819	NA	NA
1	"LevelIndex_1"	106	1	1	0.120625564905565	NA	NA	3.10622576316387	NA	NA
1	"LevelIndex_1"	107	1	1	0.118846524852969	NA	NA	3.1000234092332	NA	NA
1	"LevelIndex_1"	108	1	1	0.116737849268559	NA	NA	3.12006519298576	NA	NA
1	"LevelIndex_1"	109	1	1	0.122098238511316	NA	NA	3.09395072861967	NA	NA
1	"LevelIndex_1"	110	1	1	0.117953761023598	NA	NA	3.10150671251799	NA	NA
1	"LevelIndex_1"	111	1	1	0.120133301411088	NA	NA	3.09832829381535	NA	NA
1	"LevelIndex_1"	112	1	1	0.117391418369276	NA	NA	3.09615269027994	NA	NA
1	"LevelIndex_1"	113	1	1	0.119428829654381	NA	NA	3.0091911124749	NA	NA
1	"LevelIndex_1"	114	1	1	0.116757514952283	NA	NA	3.04822130671618	NA	NA
1	"LevelIndex_1"	115	1	1	0.121472618843021	NA	NA	3.13602577207789	NA	NA
1	"LevelIndex_1"	116	1	1	0.120356788807409	NA	NA	3.09276339309761	NA	NA
1	"LevelIndex_1"	117	1	1	0.117078684570528	NA	NA	3.09619033161986	NA	NA
1	"LevelIndex_1"	118	1	1	0.118032646277158	NA	NA	3.08076834494728	NA	NA
1	"LevelIndex_1"	119	1	1	0.111903691026696	NA	NA	3.10144985509676	NA	NA
1	"LevelIndex_1"	120	1	1	0.120329848806312	NA	NA	3.08754761254193	NA	NA
1	"LevelIndex_1"	121	1	1	0.119193597202858	NA	NA	3.13054603577943	NA	NA
