"Age"	"Level"	"Iteration"	"AgeIndex"	"LevelIndex"	"Intercept"	"tau_Intercept"	"ar_Intercept"
1	"NA/19/2023/10024/20_10_38410"	1	1	1	0.0523702773729397	304.660364366196	NA
1	"NA/19/2023/10024/20_10_38410"	2	1	1	0.0484159470718698	337.423529871459	NA
1	"NA/19/2023/10024/20_10_38410"	3	1	1	0.0308581611915936	477.116761533689	NA
1	"NA/19/2023/10024/20_10_38410"	4	1	1	0.0314378653558094	369.413526762311	NA
1	"NA/19/2023/10024/20_10_38410"	5	1	1	0.0129572390635097	333.11634648557	NA
1	"NA/19/2023/10024/20_10_38410"	6	1	1	0.0224971363354371	410.093664175882	NA
1	"NA/19/2023/10024/20_10_38410"	7	1	1	0.0396965827206144	429.353055556415	NA
1	"NA/19/2023/10024/20_10_38410"	8	1	1	0.0445681481537443	360.431679857	NA
1	"NA/19/2023/10024/20_10_38410"	9	1	1	0.0286119765387449	373.597107217556	NA
1	"NA/19/2023/10024/20_10_38410"	10	1	1	0.0341428259487946	440.337670750447	NA
1	"NA/19/2023/10024/20_10_38410"	11	1	1	0.0432128668657642	436.686524848825	NA
1	"NA/19/2023/10024/20_10_38410"	12	1	1	0.0432256458452935	405.55749364769	NA
1	"NA/19/2023/10024/20_10_38410"	13	1	1	0.0506122360165129	315.608057259258	NA
1	"NA/19/2023/10024/20_10_38410"	14	1	1	0.0548673815111737	443.34185593603	NA
1	"NA/19/2023/10024/20_10_38410"	15	1	1	0.0569617226919464	322.401324263673	NA
1	"NA/19/2023/10024/20_10_38410"	16	1	1	0.0385561407746594	346.59480734747	NA
1	"NA/19/2023/10024/20_10_38410"	17	1	1	0.0358392290993638	409.724893197874	NA
1	"NA/19/2023/10024/20_10_38410"	18	1	1	0.0311328299450251	406.993599227011	NA
1	"NA/19/2023/10024/20_10_38410"	19	1	1	0.0378175128483827	367.020256327063	NA
1	"NA/19/2023/10024/20_10_38410"	20	1	1	0.0442555220168515	336.386657267612	NA
1	"NA/19/2023/10024/20_10_38410"	21	1	1	0.0359266000180784	442.595467472029	NA
1	"NA/19/2023/10024/20_10_38410"	22	1	1	0.0436001088697283	338.326006594015	NA
1	"NA/19/2023/10024/20_10_38410"	23	1	1	0.03010460865724	530.268189594301	NA
1	"NA/19/2023/10024/20_10_38410"	24	1	1	0.0302530117694165	318.438548442848	NA
