"Age"	"Level"	"Iteration"	"AgeIndex"	"LevelIndex"	"Slope"	"tau_Slope"	"ar_Slope"	"Intercept"	"tau_Intercept"	"ar_Intercept"
1	"LevelIndex_1"	1	1	1	3.00140424919848	NA	NA	-11.639681830346	NA	NA
1	"LevelIndex_1"	2	1	1	3.02955731059305	NA	NA	-11.7312948305441	NA	NA
1	"LevelIndex_1"	3	1	1	3.00664565241415	NA	NA	-11.65092285452	NA	NA
1	"LevelIndex_1"	4	1	1	3.00746300559356	NA	NA	-11.6397258229215	NA	NA
1	"LevelIndex_1"	5	1	1	3.00495683421024	NA	NA	-11.5895497587153	NA	NA
1	"LevelIndex_1"	6	1	1	3.02168529454342	NA	NA	-11.7331057903752	NA	NA
1	"LevelIndex_1"	7	1	1	2.9977844852914	NA	NA	-11.6448342891493	NA	NA
1	"LevelIndex_1"	8	1	1	3.05068714156372	NA	NA	-10.6360498282241	NA	NA
1	"LevelIndex_1"	9	1	1	3.00483357620811	NA	NA	-11.720917004518	NA	NA
1	"LevelIndex_1"	10	1	1	3.02422491662362	NA	NA	-11.8025730880988	NA	NA
1	"LevelIndex_1"	11	1	1	3.02751101837611	NA	NA	-11.7089884352421	NA	NA
1	"LevelIndex_1"	12	1	1	3.04338471129626	NA	NA	-11.7290971267671	NA	NA
1	"LevelIndex_1"	13	1	1	2.9922864739231	NA	NA	-11.6137386594813	NA	NA
1	"LevelIndex_1"	14	1	1	3.01035599682909	NA	NA	-11.580571395238	NA	NA
1	"LevelIndex_1"	15	1	1	3.01590957907227	NA	NA	-11.6907920343827	NA	NA
1	"LevelIndex_1"	16	1	1	3.05495642579181	NA	NA	-11.8550463390035	NA	NA
1	"LevelIndex_1"	17	1	1	3.00020000592564	NA	NA	-11.6623654260262	NA	NA
1	"LevelIndex_1"	18	1	1	3.01085777146882	NA	NA	-11.6514176620718	NA	NA
1	"LevelIndex_1"	19	1	1	2.99100834997757	NA	NA	-11.5763005504599	NA	NA
1	"LevelIndex_1"	20	1	1	3.01715262291414	NA	NA	-11.6256296394778	NA	NA
1	"LevelIndex_1"	21	1	1	3.00747169649574	NA	NA	-11.6587707898032	NA	NA
1	"LevelIndex_1"	22	1	1	3.02159435788462	NA	NA	-10.7123089401653	NA	NA
1	"LevelIndex_1"	23	1	1	3.03412538671162	NA	NA	-11.7637966408309	NA	NA
1	"LevelIndex_1"	24	1	1	3.0220734518984	NA	NA	-11.7402797898587	NA	NA
1	"LevelIndex_1"	25	1	1	3.02538074795202	NA	NA	-11.6750068429917	NA	NA
1	"LevelIndex_1"	26	1	1	3.02856521845916	NA	NA	-11.183176501802	NA	NA
1	"LevelIndex_1"	27	1	1	3.01831668045333	NA	NA	-11.6756655332006	NA	NA
1	"LevelIndex_1"	28	1	1	3.05712277409343	NA	NA	-11.8282282064548	NA	NA
1	"LevelIndex_1"	29	1	1	3.04425933633203	NA	NA	-11.7912855635656	NA	NA
1	"LevelIndex_1"	30	1	1	2.97495297397231	NA	NA	-11.3952595274741	NA	NA
1	"LevelIndex_1"	31	1	1	3.03939736966671	NA	NA	-11.7784511795404	NA	NA
1	"LevelIndex_1"	32	1	1	3.01659463641303	NA	NA	-11.7129369854527	NA	NA
1	"LevelIndex_1"	33	1	1	3.03034342659118	NA	NA	-11.7545308962878	NA	NA
1	"LevelIndex_1"	34	1	1	3.00167639607255	NA	NA	-11.6896323130922	NA	NA
1	"LevelIndex_1"	35	1	1	3.01512487346783	NA	NA	-11.7854265774453	NA	NA
1	"LevelIndex_1"	36	1	1	3.0295806939698	NA	NA	-11.8756424463985	NA	NA
1	"LevelIndex_1"	37	1	1	3.03494916714932	NA	NA	-11.7805925357901	NA	NA
1	"LevelIndex_1"	38	1	1	3.01617233214836	NA	NA	-11.649652538443	NA	NA
1	"LevelIndex_1"	39	1	1	3.01015915488425	NA	NA	-11.2707306690006	NA	NA
1	"LevelIndex_1"	40	1	1	3.01609641117047	NA	NA	-11.586919212986	NA	NA
1	"LevelIndex_1"	41	1	1	3.00516308688604	NA	NA	-11.6781426954551	NA	NA
1	"LevelIndex_1"	42	1	1	3.00882790868048	NA	NA	-11.6749085022695	NA	NA
1	"LevelIndex_1"	43	1	1	3.02818909871012	NA	NA	-11.7654657836165	NA	NA
1	"LevelIndex_1"	44	1	1	3.03102569988068	NA	NA	-11.7985640120912	NA	NA
1	"LevelIndex_1"	45	1	1	3.02441028935365	NA	NA	-11.6712631869112	NA	NA
1	"LevelIndex_1"	46	1	1	2.99213260565032	NA	NA	-11.5779759571563	NA	NA
1	"LevelIndex_1"	47	1	1	3.01506939467798	NA	NA	-11.6641618971993	NA	NA
1	"LevelIndex_1"	48	1	1	3.00966061457481	NA	NA	-11.6875456799516	NA	NA
1	"LevelIndex_1"	49	1	1	3.02598606256245	NA	NA	-11.7476158306083	NA	NA
1	"LevelIndex_1"	50	1	1	3.03009251665437	NA	NA	-11.7168120407029	NA	NA
1	"LevelIndex_1"	51	1	1	3.01668760181957	NA	NA	-11.6849974902272	NA	NA
1	"LevelIndex_1"	52	1	1	3.012729063704	NA	NA	-11.6526873389938	NA	NA
1	"LevelIndex_1"	53	1	1	2.98942161783539	NA	NA	-11.4633009609578	NA	NA
1	"LevelIndex_1"	54	1	1	2.99386789044328	NA	NA	-11.6852769227948	NA	NA
1	"LevelIndex_1"	55	1	1	3.02878122756774	NA	NA	-11.4383371610509	NA	NA
1	"LevelIndex_1"	56	1	1	3.01349185056491	NA	NA	-11.7176930953217	NA	NA
1	"LevelIndex_1"	57	1	1	3.03291306919433	NA	NA	-11.7540471500577	NA	NA
1	"LevelIndex_1"	58	1	1	3.03406652872262	NA	NA	-11.6707004504074	NA	NA
1	"LevelIndex_1"	59	1	1	2.99264219446917	NA	NA	-11.6459318446447	NA	NA
1	"LevelIndex_1"	60	1	1	3.02901426899821	NA	NA	-12.0678605215864	NA	NA
1	"LevelIndex_1"	61	1	1	3.00899560735399	NA	NA	-11.8099290136621	NA	NA
1	"LevelIndex_1"	62	1	1	3.04060345113296	NA	NA	-11.7605764003665	NA	NA
1	"LevelIndex_1"	63	1	1	3.02920394376567	NA	NA	-11.7177894522848	NA	NA
1	"LevelIndex_1"	64	1	1	3.02365509003719	NA	NA	-11.6701636356216	NA	NA
1	"LevelIndex_1"	65	1	1	3.05542336075071	NA	NA	-11.8136597678121	NA	NA
1	"LevelIndex_1"	66	1	1	3.01870421558725	NA	NA	-11.703884944618	NA	NA
1	"LevelIndex_1"	67	1	1	3.01778087781533	NA	NA	-11.5361725518109	NA	NA
1	"LevelIndex_1"	68	1	1	3.03028243338843	NA	NA	-11.7159573000672	NA	NA
1	"LevelIndex_1"	69	1	1	3.03722659950189	NA	NA	-11.6272731526074	NA	NA
1	"LevelIndex_1"	70	1	1	3.02602286333581	NA	NA	-11.7797458067898	NA	NA
1	"LevelIndex_1"	71	1	1	3.05683914223913	NA	NA	-11.5630724089551	NA	NA
1	"LevelIndex_1"	72	1	1	3.03335497554391	NA	NA	-11.4168253895577	NA	NA
1	"LevelIndex_1"	73	1	1	3.02060955155048	NA	NA	-11.6847967514414	NA	NA
1	"LevelIndex_1"	74	1	1	3.03988167687975	NA	NA	-11.7641116280154	NA	NA
1	"LevelIndex_1"	75	1	1	3.00679183669202	NA	NA	-11.6694996473861	NA	NA
1	"LevelIndex_1"	76	1	1	3.04902760444792	NA	NA	-11.7387310232554	NA	NA
1	"LevelIndex_1"	77	1	1	3.03516879333389	NA	NA	-11.7351809551414	NA	NA
1	"LevelIndex_1"	78	1	1	3.03365850502797	NA	NA	-10.8968587017513	NA	NA
1	"LevelIndex_1"	79	1	1	3.01758617549599	NA	NA	-11.6921777320166	NA	NA
1	"LevelIndex_1"	80	1	1	3.02148298790898	NA	NA	-11.6590830556247	NA	NA
1	"LevelIndex_1"	81	1	1	3.0347283542337	NA	NA	-11.563257846091	NA	NA
1	"LevelIndex_1"	82	1	1	3.03551252753294	NA	NA	-11.7776120201881	NA	NA
1	"LevelIndex_1"	83	1	1	3.01723822685484	NA	NA	-11.6771346545309	NA	NA
1	"LevelIndex_1"	84	1	1	3.00683464764908	NA	NA	-11.673530297258	NA	NA
1	"LevelIndex_1"	85	1	1	3.01127090437268	NA	NA	-11.6708945737907	NA	NA
1	"LevelIndex_1"	86	1	1	3.00444921207862	NA	NA	-11.5953721956173	NA	NA
1	"LevelIndex_1"	87	1	1	3.04484796775424	NA	NA	-11.7698958407918	NA	NA
1	"LevelIndex_1"	88	1	1	2.99786656926959	NA	NA	-11.66783426739	NA	NA
